[rosmaster.main][INFO] 2020-03-16 14:20:51,376: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-16 14:20:51,376: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-16 14:21:06,006: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,006: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:43447/ ['http://172.18.0.22:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-16 14:21:06,007: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,007: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,008: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,008: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,009: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,009: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,010: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,010: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,011: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,015: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,015: +PUB [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,016: +PUB [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,019: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,020: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,020: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,021: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,021: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,022: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,022: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,023: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,023: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,024: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,024: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,025: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,026: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,026: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,027: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,027: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,028: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,028: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,029: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,029: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,030: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,030: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,031: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,031: +PARAM [/ariac/gantry/left_arm_controller/gains/left_shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,035: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,036: +PUB [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,036: +PUB [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,038: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,038: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,039: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,039: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,039: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,040: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,040: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,041: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,041: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,041: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,042: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,042: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,042: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,043: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,043: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,043: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,044: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,044: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,044: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,045: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,045: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,045: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,046: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,046: +PARAM [/ariac/gantry/left_arm_controller/gains/left_elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,049: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,049: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,049: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,051: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,051: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,051: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,052: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,052: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,052: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,053: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,053: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,053: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,053: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,054: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,054: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,054: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,055: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,055: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,055: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,056: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,056: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,056: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,057: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,057: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,057: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,057: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,058: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_1_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,060: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,061: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,061: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,063: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,063: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,063: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,064: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,064: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,064: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,065: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,065: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,065: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,065: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,066: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,066: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,066: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,067: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,067: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,067: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,068: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,068: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,068: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,069: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,069: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,069: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,070: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,070: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_2_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,072: +SERVICE [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,073: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,073: +PUB [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,075: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,075: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,076: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,076: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,076: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,077: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,077: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,077: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,078: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,078: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,078: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,079: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,079: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,079: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,080: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,080: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,080: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,080: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,081: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,081: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,081: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,082: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,082: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,082: +PARAM [/ariac/gantry/left_arm_controller/gains/left_wrist_3_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,086: +SUB [/ariac/gantry/left_arm_controller/command] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,086: +PUB [/ariac/gantry/left_arm_controller/state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,087: +PUB [/ariac/gantry/left_arm_controller/follow_joint_trajectory/result] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,087: +PUB [/ariac/gantry/left_arm_controller/follow_joint_trajectory/feedback] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,088: +PUB [/ariac/gantry/left_arm_controller/follow_joint_trajectory/status] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,090: +SUB [/ariac/gantry/left_arm_controller/follow_joint_trajectory/goal] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,091: +SUB [/ariac/gantry/left_arm_controller/follow_joint_trajectory/cancel] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,092: +SERVICE [/ariac/gantry/left_arm_controller/query_state] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,107: +SERVICE [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/set_parameters] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,107: +PUB [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/parameter_descriptions] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,108: +PUB [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/parameter_updates] /gazebo http://172.18.0.22:33789/
[rosmaster.master][INFO] 2020-03-16 14:21:06,109: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,110: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,110: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,110: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,111: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,111: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,111: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,112: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,112: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,112: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,113: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,113: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,113: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,114: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,114: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,114: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-16 14:21:06,115: +PARAM [/ariac/gantry/right_arm_controller/gains/right_shoulder_pan_joint/i_clamp_max] by /gazebo
